height, weight, label  
124,62,thin
194,54,thin
164,80,thin
120,35,thin
131,82,thin
121,56,thin
132,87,thin
197,93,thin
187,98,thin
184,43,thin
150,81,thin
177,71,thin
134,58,thin
142,81,thin
195,96,thin
157,73,thin
121,85,thin
162,37,thin
168,86,thin
178,68,thin
155,88,thin
192,62,thin
194,47,thin
134,46,thin
169,50,thin
154,70,thin
165,84,thin
123,71,thin
130,36,thin
155,52,thin
120,77,thin
177,76,thin
184,72,thin
192,70,thin
163,76,thin
153,84,thin
181,85,thin
172,81,thin
139,72,thin
136,68,thin
198,50,thin
194,72,thin
124,53,thin
166,42,thin
128,37,thin
173,90,thin
199,46,thin
166,51,thin
163,76,thin
194,60,thin
145,65,thin
151,82,thin
134,69,thin
145,81,thin
172,47,thin
173,61,thin
189,40,thin
143,88,thin
168,85,thin
190,94,thin
180,79,thin
180,91,thin
194,96,thin
186,36,thin
185,57,thin
126,92,thin
121,67,thin
149,58,thin
174,47,thin
195,71,thin
160,48,thin
188,89,thin
139,95,thin
190,92,thin
142,59,thin
142,87,thin
137,76,thin
197,54,thin
188,38,thin
165,56,thin
140,39,thin
172,98,thin
133,95,thin
154,87,thin
160,87,thin
131,61,thin
197,48,thin
200,53,thin
200,53,thin
160,82,thin
137,52,thin
149,92,thin
120,67,thin
120,83,thin
157,50,thin
121,84,thin
181,75,thin
140,42,thin
164,57,thin
200,42,thin
120,98,thin
156,91,thin
172,92,thin
146,37,thin
190,97,thin
172,46,thin
184,63,thin
128,39,thin
184,91,thin
139,79,thin
134,50,thin
164,63,thin
172,47,thin
128,88,thin
174,83,thin
160,72,thin
141,88,thin
151,43,thin
175,71,thin
143,80,thin
171,68,thin
140,72,thin
154,83,thin
169,52,thin
198,76,thin
150,80,thin
154,50,thin
174,96,thin
197,68,thin
141,76,thin
135,82,thin
192,70,thin
167,76,thin
173,90,thin
163,58,thin
178,70,thin
162,97,thin
167,87,thin
124,98,thin
191,37,thin
178,47,thin
159,76,thin
158,82,thin
164,77,thin
144,88,thin
198,37,thin
122,86,thin
198,81,thin
190,97,thin
186,35,thin
135,38,thin
141,44,thin
157,40,thin
160,92,thin
191,50,thin
157,80,thin
198,78,thin
132,71,thin
167,63,thin
197,95,thin
177,42,thin
196,88,thin
171,85,thin
189,35,thin
148,100,thin
157,52,thin
147,79,thin
149,58,thin
151,86,thin
160,53,thin
131,91,thin
151,49,thin
173,56,thin
192,36,thin
122,50,thin
159,71,thin
145,37,thin
160,43,thin
121,76,thin
194,60,thin
168,35,thin
145,52,thin
148,94,thin
136,73,thin
133,96,thin
133,91,thin
162,54,thin
197,69,thin
127,38,thin
180,89,thin
175,90,thin
139,66,thin
121,61,thin
184,41,thin
194,73,thin
144,93,thin
155,92,thin
148,100,thin
173,47,thin
190,75,thin
127,44,thin
128,36,thin
145,71,thin
173,47,thin
137,85,thin
132,67,thin
152,67,thin
197,67,thin
154,87,thin
192,89,thin
145,62,thin
141,98,thin
174,83,thin
185,57,thin
133,73,thin
172,84,thin
182,53,thin
152,43,thin
197,49,thin
187,86,thin
163,68,thin
161,88,thin
133,60,thin
199,63,thin
161,61,thin
162,90,thin
177,92,thin
142,41,thin
162,97,thin
162,71,thin
162,91,thin
196,88,thin
161,41,thin
124,60,thin
121,74,thin
128,58,thin
195,63,thin
157,87,thin
138,61,thin
186,45,thin
182,91,thin
161,59,thin
137,37,thin
182,51,thin
160,38,thin
166,37,thin
167,50,thin
157,72,thin
123,93,thin
168,89,thin
196,84,thin
131,56,thin
129,79,thin
149,96,thin
160,67,thin
158,74,thin
120,100,thin
137,97,thin
166,100,thin
156,83,thin
171,89,thin
200,69,thin
193,41,thin
172,46,thin
176,74,thin
158,59,thin
143,39,thin
167,38,thin
124,77,thin
120,84,thin
124,67,thin
193,45,thin
196,80,thin
187,73,thin
123,35,thin
166,89,thin
122,97,thin
173,83,thin
186,69,thin
152,96,thin
195,87,thin
149,89,thin
136,67,thin
196,59,thin
142,90,thin
158,66,thin
170,35,thin
146,69,thin
139,43,thin
184,36,thin
191,92,thin
134,50,thin
165,92,thin
144,44,thin
125,72,thin
183,86,thin
181,45,thin
150,36,thin
182,82,thin
152,98,thin
177,47,thin
126,96,thin
156,52,thin
199,46,thin
166,39,thin
181,51,thin
136,49,thin
150,88,thin
158,99,thin
140,68,thin
136,61,thin
151,78,thin
199,67,thin
139,46,thin
175,70,thin
171,43,thin
138,84,thin
185,92,thin
125,71,thin
188,83,thin
150,44,thin
126,38,thin
130,69,thin
138,99,thin
170,38,thin
151,63,thin
175,54,thin
179,39,thin
152,81,thin
178,96,thin
173,88,thin
157,45,thin
169,59,thin
181,79,thin
190,83,thin
150,66,thin
120,59,thin
135,79,thin
148,61,thin
173,87,thin
170,87,thin
175,80,thin
140,78,thin
140,57,thin
167,82,thin
160,100,thin
138,45,thin
138,88,thin
174,38,thin
124,100,thin
177,86,thin
197,39,thin
180,35,thin
194,48,thin
182,47,thin
182,49,thin
127,49,thin
139,94,thin
187,73,thin
147,81,thin
181,42,thin
153,35,thin
126,45,thin
176,66,thin
164,93,thin
173,57,thin
160,70,thin
198,85,thin
123,58,thin
160,96,thin
169,49,thin
136,50,thin
127,63,thin
120,74,thin
121,77,thin
172,61,thin
161,54,thin
170,59,thin
121,89,thin
192,82,thin
170,61,thin
169,66,thin
174,39,thin
121,90,thin
135,97,thin
168,100,thin
136,46,thin
150,89,thin
170,100,thin
192,56,thin
138,85,thin
179,92,thin
195,35,thin
145,76,thin
199,68,thin
155,90,thin
137,55,thin
138,50,thin
136,57,thin
132,100,thin
136,75,thin
138,56,thin
155,99,thin
166,84,thin
139,77,thin
149,83,thin
194,82,thin
139,71,thin
172,43,thin
156,98,thin
152,80,thin
143,88,thin
172,71,thin
124,68,thin
174,79,thin
160,86,thin
137,98,thin
196,99,thin
179,75,thin
191,90,thin
191,48,thin
140,52,thin
169,50,thin
151,54,thin
200,97,thin
132,84,thin
186,91,thin
183,53,thin
166,98,thin
197,95,thin
143,44,thin
192,47,thin
149,43,thin
149,96,thin
122,69,thin
146,82,thin
140,38,thin
183,94,thin
148,66,thin
139,82,thin
176,95,thin
148,55,thin
126,59,thin
177,38,thin
127,76,thin
192,95,thin
190,90,thin
171,93,thin
187,50,thin
132,64,thin
146,35,thin
160,64,thin
192,89,thin
146,66,thin
139,47,thin
123,70,thin
160,67,thin
197,84,thin
144,57,thin
191,79,thin
167,87,thin
159,89,thin
181,53,thin
128,35,thin
129,46,thin
186,47,thin
139,83,thin
182,55,thin
171,90,thin
131,52,thin
145,51,thin
122,61,thin
164,77,thin
158,41,thin
171,54,thin
125,84,thin
150,40,thin
142,47,thin
142,79,thin
131,43,thin
189,81,thin
162,74,thin
177,99,thin
156,64,thin
191,52,thin
153,57,thin
156,81,thin
141,58,thin
172,51,thin
125,38,thin
185,80,thin
198,63,thin
199,40,thin
156,93,thin
158,53,thin
147,83,thin
174,82,thin
195,66,thin
154,50,thin
183,84,thin
150,39,thin
173,92,thin
123,77,thin
196,75,thin
151,44,thin
174,63,thin
173,65,thin
132,62,thin
158,75,thin
150,43,thin
189,82,thin
199,49,thin
181,38,thin
183,80,thin
195,76,thin
167,84,thin
149,46,thin
157,93,thin
173,40,thin
130,52,thin
178,48,thin
159,39,thin
187,40,thin
180,92,thin
127,62,thin
132,73,thin
124,43,thin
168,36,thin
163,98,thin
128,80,thin
132,35,thin
162,72,thin
192,43,thin
169,72,thin
179,73,thin
122,69,thin
125,100,thin
157,81,thin
200,46,thin
158,41,thin
166,73,thin
134,95,thin
184,92,thin
158,76,thin
192,65,thin
135,83,thin
186,35,thin
140,63,thin
162,52,thin
148,36,thin
173,99,thin
173,48,thin
187,47,thin
128,70,thin
149,65,thin
162,42,thin
134,42,thin
195,86,thin
173,66,thin
185,70,thin
135,99,thin
122,86,thin
147,84,thin
141,71,thin
142,68,thin
148,49,thin
133,45,thin
153,78,thin
122,59,thin
188,66,thin
146,75,thin
133,43,thin
140,69,thin
172,100,thin
121,54,thin
147,36,thin
175,89,thin
125,79,thin
169,50,thin
127,43,thin
192,75,thin
186,42,thin
148,79,thin
142,49,thin
126,58,thin
159,67,thin
199,81,thin
151,62,thin
193,78,thin
169,54,thin
186,61,thin
146,40,thin
175,86,thin
157,72,thin
154,51,thin
166,46,thin
143,90,thin
130,59,thin
176,63,thin
154,37,thin
175,37,thin
133,98,thin
155,41,thin
172,97,thin
121,75,thin
170,54,thin
135,84,thin
174,81,thin
192,66,thin
167,74,thin
165,66,thin
187,70,thin
155,48,thin
133,94,thin
152,56,thin
178,62,thin
130,49,thin
164,85,thin
145,100,thin
189,45,thin
173,90,thin
121,78,thin
147,94,thin
123,93,thin
183,64,thin
135,56,thin
127,78,thin
132,100,thin
134,40,thin
164,84,thin
144,39,thin
166,72,thin
182,89,thin
138,97,thin
135,68,thin
187,99,thin
143,55,thin
198,65,thin
165,93,thin
150,77,thin
196,85,thin
185,55,thin
178,71,thin
142,94,thin
150,64,thin
179,64,thin
122,54,thin
158,58,thin
167,88,thin
192,58,thin
175,63,thin
173,89,thin
139,87,thin
139,60,thin
161,76,thin
195,83,thin
178,95,thin
192,96,thin
199,100,thin
122,36,thin
136,48,thin
162,91,thin
150,94,thin
180,62,thin
160,35,thin
130,96,thin
123,65,thin
170,64,thin
154,41,thin
128,43,thin
150,49,thin
156,46,thin
156,48,thin
158,75,thin
190,42,thin
187,91,thin
200,41,thin
134,51,thin
158,45,thin
136,38,thin
163,85,thin
139,97,thin
140,57,thin
159,98,thin
154,44,thin
133,99,thin
172,45,thin
141,72,thin
144,45,thin
136,44,thin
123,78,thin
185,93,thin
195,74,thin
196,52,thin
139,57,thin
159,74,thin
139,90,thin
137,51,thin
127,94,thin
154,42,thin
182,64,thin
181,96,thin
190,49,thin
132,100,thin
150,64,thin
157,35,thin
129,51,thin
196,90,thin
159,47,thin
157,74,thin
190,95,thin
146,58,thin
145,73,thin
188,56,thin
145,98,thin
122,66,thin
175,35,thin
161,75,thin
160,87,thin
132,98,thin
170,42,thin
139,73,thin
133,100,thin
166,44,thin
129,43,thin
198,97,thin
150,42,thin
134,64,thin
162,64,thin
196,98,thin
160,93,thin
128,75,thin
178,62,thin
188,74,thin
141,84,thin
128,41,thin
163,81,thin
154,66,thin
171,100,thin
147,77,thin
127,58,thin
148,44,thin
142,39,thin
146,78,thin
191,85,thin
152,41,thin
126,82,thin
127,61,thin
131,53,thin
183,40,thin
123,36,thin
143,100,thin
194,36,thin
130,58,thin
146,69,thin
196,50,thin
161,49,thin
126,96,thin
158,68,thin
172,83,thin
123,100,thin
172,40,thin
126,68,thin
156,44,thin
151,68,thin
181,35,thin
134,76,thin
198,59,thin
177,100,thin
121,89,thin
200,82,thin
153,94,thin
196,75,thin
121,45,thin
128,96,thin
163,62,thin
170,92,thin
124,47,thin
153,95,thin
137,62,thin
138,56,thin
144,82,thin
199,47,thin
186,58,thin
177,81,thin
186,56,thin
156,39,thin
122,84,thin
174,69,thin
197,68,thin
176,87,thin
147,85,thin
134,70,thin
185,95,thin
137,56,thin
197,99,thin
133,88,thin
181,65,thin
124,80,thin
174,44,thin
134,81,thin
148,78,thin
148,86,thin
194,93,thin
185,84,thin
161,90,thin
169,52,thin
155,57,thin
127,36,thin
179,87,thin
165,75,thin
120,83,thin
147,86,thin
192,56,thin
133,85,thin
187,42,thin
147,97,thin
160,84,thin
192,64,thin
175,87,thin
182,83,thin
178,93,thin
135,50,thin
121,68,thin
134,44,thin
168,96,thin
181,38,thin
170,69,thin
191,69,thin
142,61,thin
140,100,thin
162,63,thin
130,54,thin
172,80,thin
160,53,thin
163,38,thin
185,92,thin
134,44,thin
152,70,thin
127,62,thin
146,87,thin
167,61,thin
154,61,thin
134,54,thin
120,79,thin
198,69,thin
120,77,thin
198,56,thin
120,67,thin
192,76,thin
188,39,thin
154,51,thin
173,51,thin
169,38,thin
165,95,thin
122,70,thin
152,76,thin
196,100,thin
197,69,thin
173,83,thin
152,40,thin
169,80,thin
146,91,thin
145,48,thin
121,89,thin
161,70,thin
157,44,thin
193,68,thin
166,73,thin
128,63,thin
171,63,thin
194,52,thin
129,40,thin
180,54,thin
123,76,thin
122,92,thin
174,62,thin
127,98,thin
180,68,thin
145,61,thin
199,79,thin
152,72,thin
188,100,thin
129,93,thin
125,88,thin
184,73,thin
150,85,thin
170,95,thin
165,99,thin
175,70,thin
125,38,thin
195,86,thin
175,74,thin
193,39,thin
196,61,thin
189,95,thin
146,65,thin
126,49,thin
172,67,thin
175,60,thin
127,57,thin
164,56,thin
125,85,thin
194,59,thin
152,61,thin
192,46,thin
200,77,thin
182,84,thin
173,97,thin
176,94,thin
141,54,thin
195,43,thin
173,45,thin
143,72,thin
132,72,thin
157,78,thin
148,62,thin
160,78,thin
125,84,thin
158,43,thin
189,90,thin
172,80,thin
195,67,thin
144,53,thin
152,74,thin
154,36,thin
178,98,thin
152,88,thin
177,80,thin
125,86,thin
155,76,thin
125,63,thin
147,37,thin
146,66,thin
173,63,thin
151,95,thin
170,38,thin
130,44,thin
171,92,thin
154,41,thin
195,64,thin
186,48,thin
120,42,thin
169,56,thin
172,47,thin
177,91,thin
194,73,thin
198,50,thin
147,85,thin
124,73,thin
121,69,thin
149,96,thin
156,39,thin
195,47,thin
133,94,thin
196,37,thin
153,55,thin
179,66,thin
142,99,thin
183,100,thin
199,49,thin
161,86,thin
154,36,thin
195,44,thin
140,62,thin
162,61,thin
175,89,thin
146,62,thin
183,80,thin
143,38,thin
120,77,thin
129,44,thin
128,82,thin
152,98,thin
121,40,thin
180,91,thin
166,47,thin
187,49,thin
129,56,thin
172,52,thin
159,38,thin
151,84,thin
144,67,thin
198,95,thin
189,71,thin
190,40,thin
170,65,thin
179,37,thin
136,81,thin
178,69,thin
120,78,thin
162,55,thin
177,80,thin
167,46,thin
133,58,thin
156,40,thin
146,79,thin
193,95,thin
156,63,thin
148,65,thin
199,51,thin
122,56,thin
139,50,thin
175,38,thin
150,41,thin
177,100,thin
174,64,thin
171,88,thin
123,53,thin
196,62,thin
186,93,thin
163,40,thin
188,53,thin
129,44,thin
199,50,thin
181,51,thin
120,54,thin
194,66,thin
193,47,thin
197,65,thin
182,80,thin
178,58,thin
130,59,thin
180,62,thin
165,58,thin
136,67,thin
181,91,thin
159,98,thin
164,88,thin
179,53,thin
120,83,thin
171,81,thin
148,91,thin
191,81,thin
161,86,thin
126,94,thin
157,96,thin
169,65,thin
121,70,thin
125,85,thin
126,97,thin
170,89,thin
169,36,thin
154,48,thin
138,92,thin
185,37,thin
170,76,thin
127,67,thin
132,62,thin
166,62,thin
175,72,thin
178,81,thin
173,89,thin
177,97,thin
170,78,thin
132,41,thin
162,88,thin
168,66,thin
135,66,thin
131,35,thin
190,70,thin
183,63,thin
144,38,thin
120,66,thin
152,53,thin
163,71,thin
193,39,thin
198,94,thin
195,100,thin
151,88,thin
132,83,thin
150,46,thin
191,52,thin
123,96,thin
162,36,thin
170,46,thin
174,49,thin
182,59,thin
182,41,thin
130,90,thin
134,73,thin
122,66,thin
121,60,thin
159,46,thin
148,99,thin
152,75,thin
165,52,thin
165,90,thin
174,61,thin
165,86,thin
130,49,thin
157,54,thin
170,49,thin
170,58,thin
168,48,thin
185,96,thin
181,78,thin
138,45,thin
128,68,thin
189,46,thin
148,68,thin
154,58,thin
135,44,thin
153,99,thin
200,59,thin
134,70,thin
182,36,thin
194,40,thin
158,35,thin
137,95,thin
197,72,thin
123,57,thin
161,43,thin
196,56,thin
198,61,thin
171,38,thin
179,72,thin
155,87,thin
188,61,thin
182,76,thin
192,73,thin
145,86,thin
195,61,thin
176,46,thin
191,84,thin
126,65,thin
134,98,thin
140,71,thin
185,35,thin
188,70,thin
171,49,thin
187,79,thin
153,48,thin
182,91,thin
179,44,thin
130,69,thin
182,69,thin
183,55,thin
122,70,thin
132,56,thin
189,68,thin
161,85,thin
181,80,thin
156,84,thin
143,38,thin
167,100,thin
185,37,thin
155,71,thin
145,53,thin
142,52,thin
179,86,thin
172,81,thin
175,93,thin
162,86,thin
142,63,thin
182,50,thin
120,100,thin
121,48,thin
184,63,thin
158,43,thin
132,46,thin
156,84,thin
125,45,thin
133,86,thin
180,91,thin
166,97,thin
152,89,thin
179,96,thin
196,92,thin
124,57,thin
186,86,thin
139,60,thin
137,71,thin
198,41,thin
193,49,thin
178,75,thin
188,82,thin
185,63,thin
195,76,thin
163,79,thin
162,72,thin
131,81,thin
156,44,thin
166,40,thin
200,80,thin
190,72,thin
155,53,thin
131,58,thin
167,99,thin
176,89,thin
172,79,thin
158,49,thin
157,64,thin
200,50,thin
126,42,thin
135,80,thin
158,57,thin
147,56,thin
171,38,thin
155,60,thin
125,38,thin
141,87,thin
120,47,thin
153,49,thin
149,70,thin
184,57,thin
145,89,thin
181,94,thin
186,88,thin
153,43,thin
158,52,thin
144,72,thin
154,45,thin
